datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-o3,epa-no2,co,epa-temperature,epa-humidity
2017-09-14 21:43:00-07:00,302.5279824,306.5781062,422.3878901000001,413.23136080000006,305.3936949,273.42084429999994,24.300000000000004,996.9799999999999,60.275,322.91923009999994,10.503445200000002,0.035,0.002,132.2,67.5,74.0
2017-09-14 21:44:00-07:00,302.8623678,306.70935999999995,424.6160831,413.30323799999996,306.9312417,274.62400570000005,24.300000000000004,996.95,60.461,322.90672969999997,10.462819200000002,0.035,0.002,129.7,67.5,74.0
2017-09-14 21:45:00-07:00,302.04359259999995,306.66248360000003,421.79412199999996,413.19698470000003,309.02193059999996,274.727134,24.300000000000004,996.9799999999999,60.01800000000001,322.9129799,10.512820399999999,0.034,0.002,143.2,67.4,75.0
2017-09-14 21:46:00-07:00,301.8748375,305.91558590000005,424.45045309999995,413.28448739999993,309.8563311,274.18336740000007,24.300000000000004,996.9900000000001,60.376999999999995,322.92548029999995,10.481569600000004,0.035,0.002,119.4,67.3,75.0
2017-09-14 21:47:00-07:00,302.72798859999995,306.53435479999996,423.5910519,413.22198549999996,306.04058949999995,271.9551745,24.229999999999997,996.99,60.54599999999999,322.91923,10.494069800000002,0.035,0.002,119.8,67.2,75.0
2017-09-14 21:48:00-07:00,303.0154974,306.83748899999995,423.05978569999996,413.1532334,305.21243949999996,273.8052309,24.219999999999995,996.9799999999999,60.60699999999999,322.90047949999996,10.484694500000002,0.035,0.002,126.8,67.2,75.0
2017-09-14 21:49:00-07:00,302.0060914,306.2499710000001,422.90040580000004,413.1626088,307.19062469999994,275.31777700000004,24.22,996.95,60.370999999999995,322.9254803,10.481569400000001,0.035,0.002,110.2,67.4,75.0
2017-09-14 21:50:00-07:00,302.06546820000005,306.15309310000004,422.8972806999999,413.14385830000003,305.8530839,274.9958921,24.239999999999995,996.9799999999999,60.206999999999994,322.91923010000005,10.4971949,0.035,0.002,105.8,67.3,75.0
2017-09-14 21:51:00-07:00,302.39360330000005,306.7937376,423.0222846,413.1532336,303.7092686,273.93648470000005,24.270000000000003,996.9599999999998,60.135000000000005,322.9036046,10.4971949,0.035,0.002,120.8,67.3,75.0
2017-09-14 21:52:00-07:00,302.4748557,306.80936299999996,424.23794669999995,413.2094852,305.8624592,275.2709006,24.300000000000004,996.9499999999998,60.178,322.9067296999999,10.465944100000003,0.036000000000000004,0.002,109.8,67.3,75.0
2017-09-14 21:53:00-07:00,301.3998228,305.9624621,424.24107189999995,413.11885730000006,304.3842892,274.2146184,24.300000000000004,996.9200000000001,60.403,322.916105,10.437819000000003,0.035,0.002,101.7,67.3,75.0
2017-09-14 21:54:00-07:00,302.28735009999997,306.5406048,423.7160558999999,413.42824189999993,305.38431959999997,275.1396467,24.300000000000004,996.9100000000001,60.19,322.8911042,10.453444100000002,0.035,0.002,124.7,67.5,75.0
2017-09-14 21:55:00-07:00,302.90299390000007,306.78748740000003,424.4879543,413.14385819999995,303.7905209,273.5458479,24.249999999999993,996.9199999999998,60.37399999999999,322.8692284999999,10.453444000000003,0.035,0.002,128.9,67.4,75.0
2017-09-14 21:56:00-07:00,302.6623615,306.5406051,424.40670200000005,412.92510129999994,303.67489229999995,274.63963150000006,24.199999999999996,996.9199999999998,60.451,322.87860379999995,10.440943900000004,0.034,0.002,113.0,67.4,75.0
2017-09-14 21:57:00-07:00,303.07487410000005,306.4749777,425.2161014,412.9407269,304.7749258,275.4771568,24.199999999999996,996.9199999999998,60.48199999999999,322.8661034,10.425318600000002,0.034,0.002,116.1,67.4,75.0
2017-09-14 21:58:00-07:00,302.48423110000004,306.4249763,423.7129308,412.8844752,302.49048129999994,273.7552292,24.23,996.9199999999998,60.388999999999996,322.87235359999994,10.4253186,0.035,0.002,100.7,67.3,75.0
2017-09-14 21:59:00-07:00,303.02487260000004,307.03436999999997,423.46917319999994,413.22511080000004,310.38447199999996,273.1333354,24.300000000000004,996.97,60.35600000000001,322.8973543999999,10.415943299999999,0.036000000000000004,0.002,108.9,67.2,76.0
2017-09-14 22:00:00-07:00,302.64673600000003,306.28747200000004,423.0410352,412.8844753,312.022022,274.624006,24.300000000000004,996.8399999999999,60.36900000000001,322.8942292999999,10.3971927,0.035,0.002,75.7,67.4,76.0
2017-09-14 22:01:00-07:00,302.0248419,306.2062196,423.2035401,412.8688496,307.15312339999997,273.8896085,24.27,996.8899999999998,60.49300000000001,322.8973543999999,10.3940676,0.034,0.002,106.7,67.5,75.0
2017-09-14 22:02:00-07:00,302.31547599999993,306.4531023,423.49104900000003,413.0532304,303.3092562,271.7614183,24.199999999999996,996.8599999999999,60.69199999999999,322.9254803,10.387817399999998,0.035,0.001,129.7,67.4,75.0
2017-09-14 22:03:00-07:00,303.11550040000003,306.76561180000004,423.8254342,413.0376049,306.1343425,274.62400579999996,24.259999999999998,996.8999999999999,60.544,322.96923139999996,10.372191899999997,0.035,0.001,94.5,67.3,75.0
2017-09-14 22:04:00-07:00,302.13109539999994,306.27497180000006,423.6660543,413.0969816,303.5905149,273.25208910000003,24.199999999999996,996.8999999999999,60.539,322.9223552,10.369066799999997,0.036000000000000004,0.001,112.3,67.2,76.0
2017-09-14 22:05:00-07:00,301.565453,306.0530901,424.2473219,413.3344891,305.0311837,275.2427747,24.199999999999996,996.89,60.376,322.91923010000005,10.387817399999998,0.035,0.001,121.9,67.5,76.0
2017-09-14 22:06:00-07:00,301.90921349999996,306.4343515,423.5160497,413.54699550000004,304.2967864,273.3989684,24.260000000000005,996.8799999999999,60.4,322.9161049,10.3878174,0.035,0.001,99.4,67.8,74.0
2017-09-14 22:07:00-07:00,302.17797169999994,306.6312325,422.45351730000004,413.4063661,303.7780205,272.6333202,24.300000000000004,996.8699999999999,60.117000000000004,322.9286054,10.406567999999998,0.035,0.001,122.1,67.6,74.0
2017-09-14 22:08:00-07:00,302.1342204,306.4281014,423.3754205,413.2344858,303.6123906,273.47084570000004,24.290000000000003,996.8899999999998,60.24100000000001,322.94110580000006,10.4003178,0.036000000000000004,0.001,114.0,67.6,75.0
2017-09-14 22:09:00-07:00,301.1810663,306.23122050000006,422.04412970000004,413.1594838,304.04677870000006,275.56153450000005,24.259999999999998,996.9199999999998,59.95399999999999,322.9567313,10.431568800000004,0.035,0.001,106.8,67.4,75.0
2017-09-14 22:10:00-07:00,301.8560868,306.45310230000007,423.4785484,413.2032349,302.1435957,273.3052156,24.240000000000002,996.8699999999999,60.166999999999994,323.0254831,10.4253185,0.035,0.002,136.9,67.5,75.0
2017-09-14 22:11:00-07:00,302.8748681,306.8093632,423.266042,412.93760199999997,303.5780145,274.1302408,24.260000000000005,996.9099999999999,60.212,322.99735739999994,10.4128182,0.035,0.002,111.9,67.8,75.0
2017-09-14 22:12:00-07:00,302.73111350000005,306.3155979,423.75668190000005,413.037605,304.5905455000001,274.47087609999994,24.280000000000005,996.8699999999999,60.18300000000001,322.994232,10.406567999999998,0.035,0.002,91.6,67.7,74.0
2017-09-14 22:13:00-07:00,303.05299849999994,306.43122660000006,423.2660419,413.5501206999999,304.9124301,274.36149780000005,24.300000000000004,996.9399999999999,60.076999999999984,322.97548170000005,10.4096931,0.035,0.002,142.5,67.5,75.0
2017-09-14 22:14:00-07:00,302.8842435,306.4968536,422.22851039999995,413.2063601,303.65926690000003,273.00833150000005,24.300000000000004,996.93,60.010000000000005,322.9817319,10.422193500000002,0.036000000000000004,0.002,116.4,67.6,74.0
2017-09-14 22:15:00-07:00,301.3154455,305.9843379,422.7972776,413.08760630000006,304.9124303,274.73650910000003,24.300000000000004,996.8999999999999,59.979,322.98485680000005,10.422193400000001,0.035,0.002,122.2,67.4,75.0
2017-09-14 22:16:00-07:00,302.61548519999997,306.8031128,422.06600559999987,413.2563615,303.15925169999997,273.22396310000005,24.300000000000004,996.9099999999999,59.857000000000006,323.0067322,10.447194100000003,0.035,0.002,153.2,67.2,75.0
2017-09-14 22:17:00-07:00,301.1779412,306.309348,422.5722708,413.45011750000003,303.62489089999997,274.43337510000003,24.290000000000006,996.8799999999999,59.637,323.00048200000003,10.469069100000002,0.035,0.001,119.2,67.3,75.0
2017-09-14 22:18:00-07:00,301.174816,306.2437207,421.1097262,413.12823280000003,304.2749109,275.65216219999996,24.300000000000004,996.8799999999999,59.35699999999999,323.0129824,10.487819600000002,0.035,0.001,126.7,67.3,75.0
2017-09-14 22:19:00-07:00,302.84674220000005,307.325004,423.3410443000001,413.28136220000005,303.04987339999997,273.89273349999996,24.320000000000004,996.9099999999999,59.489999999999995,323.02235770000004,10.494069800000002,0.035,0.001,113.2,67.1,75.0
2017-09-14 22:20:00-07:00,300.6060488,306.2030945,421.6409923,413.1001067,303.28738050000004,274.8365123,24.340000000000003,996.89,59.44,323.01610730000004,10.475319300000002,0.035,0.001,121.7,67.2,75.0
2017-09-14 22:21:00-07:00,302.54048290000003,306.8343639,423.69730519999996,413.24386110000006,304.01240279999996,275.56778470000006,24.400000000000002,996.8699999999999,59.419999999999995,323.02235759999996,10.478444400000003,0.035,0.002,150.5,67.4,75.0
2017-09-14 22:22:00-07:00,301.8217109,306.049965,424.60670799999997,413.1126072,304.1811579,275.6052858,24.400000000000002,996.8599999999999,59.64399999999999,323.01610730000004,10.453444000000003,0.035,0.001,133.4,67.3,75.0
2017-09-14 22:23:00-07:00,301.8404614,306.8343637,421.8159978,412.99072850000005,302.46860570000007,274.55212869999997,24.400000000000002,996.8000000000002,59.38099999999999,323.0254826,10.472194100000003,0.036000000000000004,0.001,125.0,67.3,74.0
2017-09-14 22:24:00-07:00,301.37482220000004,306.3437237,422.3035127,413.140733,302.9967467,273.7708548,24.400000000000002,996.8100000000001,59.376999999999995,323.0379829,10.478444300000003,0.036000000000000004,0.001,120.9,67.3,74.0
2017-09-14 22:25:00-07:00,301.29669470000005,306.4687276000001,421.0628497999999,413.2344859,304.5874203,275.15214690000005,24.400000000000002,996.8699999999997,59.229,323.041108,10.503445100000002,0.036000000000000004,0.001,124.3,67.3,74.0
2017-09-14 22:26:00-07:00,301.1185645,306.3593492,422.0003785,413.0032288000001,303.78427070000004,274.7365093,24.400000000000002,996.8399999999999,59.064,323.03173290000007,10.5284459,0.036000000000000004,0.001,115.5,67.4,74.0
2017-09-14 22:27:00-07:00,301.5842037,306.76561169999997,421.78162169999996,413.1907344,303.2155035,275.4802819,24.400000000000002,996.8399999999999,58.907999999999994,323.02860780000003,10.544071399999998,0.036000000000000004,0.001,124.9,67.4,74.0
2017-09-14 22:28:00-07:00,301.17481609999993,306.39685049999997,422.45351730000004,413.26886190000005,301.2716941,274.98651699999994,24.400000000000002,996.8799999999999,58.70399999999999,323.0254825,10.5846977,0.036000000000000004,0.001,118.3,67.2,75.0
2017-09-14 22:29:00-07:00,301.94983970000004,306.80936310000004,422.250386,412.9532272,301.4498244,273.93335959999996,24.380000000000003,996.8499999999998,58.88199999999999,323.04423310000004,10.600323199999998,0.036000000000000004,0.001,108.1,67.2,74.0
2017-09-14 22:30:00-07:00,301.6592059,306.2593462,424.5442061,413.106357,302.3404766,275.0740195,24.300000000000004,996.89,59.589,323.041108,10.5378212,0.036000000000000004,0.001,117.9,67.1,74.0
2017-09-14 22:31:00-07:00,301.16856590000003,306.09996639999997,423.4722984,413.27198710000005,302.07796859999996,274.3114964,24.290000000000003,996.8100000000001,59.815999999999995,323.041108,10.5128204,0.036000000000000004,0.001,126.7,67.2,74.0
2017-09-14 22:32:00-07:00,301.1810662,306.0343395,424.05981629999997,412.94697720000005,301.7029572999999,274.70525819999995,24.229999999999997,996.8599999999999,59.88099999999999,323.0661088,10.50032,0.035,0.001,124.6,67.2,74.0
2017-09-14 22:33:00-07:00,300.2685384,305.462447,424.7535874,412.9782281000001,301.3404462,274.4833767,24.119999999999997,996.8100000000001,59.74000000000001,323.0848594,10.494069800000002,0.036000000000000004,0.001,109.4,67.2,74.0
2017-09-14 22:34:00-07:00,301.2779444,306.0718407,423.8254342,412.72509529999996,304.5186682,276.93970160000003,24.099999999999998,996.8099999999998,59.835,323.05673349999995,10.475319200000003,0.035,0.001,114.6,67.4,74.0
2017-09-14 22:35:00-07:00,301.8779626,306.42810139999995,422.0128787,412.93135169999994,304.46554130000004,277.08345599999996,24.169999999999995,996.89,59.709,323.0192324,10.484694500000002,0.035,0.001,120.8,67.9,73.0
2017-09-14 22:36:00-07:00,301.05918740000004,305.95933709999997,422.5847712,412.75322109999996,304.70617400000003,277.15220800000003,24.22,996.8699999999999,59.427,322.9942321,10.472194200000002,0.036000000000000004,0.001,110.2,67.7,72.0
2017-09-14 22:37:00-07:00,301.1623157,306.2780968,422.1472578,413.1532334,302.24359880000003,275.8084169,24.300000000000004,996.8299999999999,59.093,322.97235670000003,10.5034451,0.037000000000000005,0.001,100.4,67.8,72.0
2017-09-14 22:38:00-07:00,301.1248146,306.381225,422.1410076,413.3469892000001,302.0810937,276.1896786,24.300000000000004,996.8399999999999,59.051,322.9598563,10.494069800000002,0.037000000000000005,0.001,93.3,67.9,72.0
2017-09-14 22:39:00-07:00,301.81233549999996,306.86248969999997,421.1566027,412.8188483999999,302.124845,275.7521652,24.300000000000004,996.9,58.83400000000002,322.9661065,10.494069900000001,0.036000000000000004,0.001,82.8,67.6,73.0
2017-09-14 22:40:00-07:00,301.4810754,306.7437361,420.9440963,412.7532212,302.86549270000006,275.93029570000004,24.300000000000004,996.8299999999999,58.539,322.96923160000006,10.5159455,0.036000000000000004,0.001,120.9,67.4,73.0
2017-09-14 22:41:00-07:00,301.662331,306.39372549999996,423.9941894,412.7188450999999,301.5529526,274.9458905,24.300000000000004,996.79,59.30300000000001,322.96610640000006,10.459694000000002,0.037000000000000005,0.001,142.5,67.4,73.0
2017-09-14 22:42:00-07:00,300.9623097,306.4343517,420.4815821,412.73759570000004,301.1185643,274.76151020000003,24.300000000000004,996.8399999999998,59.104000000000006,322.94735590000005,10.481569400000001,0.036000000000000004,0.001,109.3,67.6,73.0
2017-09-14 22:43:00-07:00,300.8341806,306.20309469999995,422.3316383,412.61884220000013,302.0935942,276.1490525,24.300000000000004,996.8299999999999,59.126999999999995,322.95985640000004,10.456569100000003,0.036000000000000004,0.001,116.0,67.8,72.0
2017-09-14 22:44:00-07:00,301.8842128,306.6624835,424.2629475,412.95010229999997,301.8904629,275.7771661,24.27,996.8,59.291999999999994,322.9629815,10.437818800000002,0.036000000000000004,0.001,123.1,67.9,72.0
2017-09-14 22:45:00-07:00,302.2123478,306.318723,425.3379804,412.6594684,300.0466567,274.336497,24.169999999999995,996.8099999999998,59.900999999999996,322.9442309,10.415943299999999,0.035,0.001,101.1,67.8,72.0
2017-09-14 22:46:00-07:00,301.44669939999994,305.9312112,424.18169500000005,412.6219671,303.0061219,276.61469159999996,24.199999999999996,996.8299999999999,59.93299999999999,322.92235519999997,10.406567999999998,0.035,0.002,84.4,67.6,72.0
2017-09-14 22:47:00-07:00,302.67486180000003,306.65310829999993,424.4317027000001,412.4625873,300.2997895,274.41149939999997,24.099999999999998,996.76,60.235,322.93485559999993,10.387817399999998,0.035,0.002,97.8,67.6,73.0
2017-09-14 22:48:00-07:00,301.48107550000003,306.08434090000003,424.6129581,412.778222,302.82799149999994,276.5178137,24.109999999999996,996.8399999999999,60.301,322.92235519999997,10.384692299999998,0.036000000000000004,0.002,111.1,67.7,72.0
2017-09-14 23:10:00-07:00,301.60607930000003,306.41247580000004,421.42223580000007,412.72509519999994,299.3685109,273.97398599999997,24.099999999999998,996.6800000000001,60.206,322.82860220000003,10.2378126,0.036000000000000004,0.002,70.5,67.4,73.0
2017-09-14 23:11:00-07:00,301.4091983,306.34997409999994,422.6253974,412.7032196,297.44032719999996,271.98642529999995,24.099999999999998,996.7400000000001,60.20399999999999,322.83797749999997,10.247187900000002,0.036000000000000004,0.002,125.1,67.6,73.0
2017-09-14 23:12:00-07:00,301.74670850000007,306.2062196,424.54420600000003,412.7563463,301.85296180000006,275.4146549,24.099999999999998,996.6700000000001,60.31699999999999,322.8567281,10.2284373,0.036000000000000004,0.001,141.7,67.5,73.0
2017-09-14 23:13:00-07:00,300.67167579999995,306.0030885,422.7129003,412.64384279999996,304.6342967,274.5708791,24.119999999999997,996.71,60.272000000000006,322.8473528,10.2409377,0.036000000000000004,0.001,144.4,67.5,73.0
2017-09-14 23:14:00-07:00,301.27169410000005,306.40622570000005,422.84727929999997,412.8969755,304.8561786,275.020893,24.199999999999996,996.7,59.94699999999999,322.8473528,10.2534381,0.035,0.001,119.5,67.5,73.0
2017-09-14 23:15:00-07:00,301.6373302,306.47810300000003,422.8910307,412.9469771,299.87165129999994,273.3020905,24.179999999999996,996.68,60.085,322.89422929999995,10.2596883,0.036000000000000004,0.001,128.2,67.5,73.0
2017-09-14 23:16:00-07:00,301.39044770000004,306.184344,423.8066835000001,412.5063388,296.0434096,271.81767009999993,24.07,996.6300000000001,60.051,322.92548029999995,10.256563200000002,0.035,0.001,145.3,67.5,73.0
2017-09-14 23:17:00-07:00,301.1904414,306.3718498,422.0472549,412.58759119999996,302.47173069999997,276.264681,24.149999999999995,996.6600000000001,59.952,322.9129798999999,10.2596883,0.035,0.001,122.8,67.6,73.0
2017-09-14 23:18:00-07:00,299.9247779,305.93433619999996,422.3285134000001,412.7844722,301.4435743,276.92407599999996,24.199999999999996,996.6900000000002,59.896,322.8754787,10.2534381,0.035,0.001,122.2,67.7,72.0
2017-09-14 23:19:00-07:00,301.32169539999995,306.2280952,423.4785484,412.9657278000001,299.7591479000001,275.17714779999994,24.199999999999996,996.6000000000001,59.814,322.90047949999996,10.2534381,0.036000000000000004,0.001,121.6,67.5,73.0
2017-09-14 23:20:00-07:00,301.2029419,306.5437298,422.76602679999996,413.0001035999999,299.72164660000004,275.02714319999995,24.280000000000005,996.6000000000001,59.67500000000001,322.884854,10.269063599999999,0.036000000000000004,0.001,139.0,67.4,73.0
2017-09-14 23:21:00-07:00,301.09668849999997,306.55623030000004,422.67852409999995,412.85009919999993,298.64661399999994,272.9614551,24.209999999999997,996.6500000000002,59.846000000000004,322.8911041999999,10.2846891,0.035,0.001,130.0,67.4,73.0
2017-09-14 23:22:00-07:00,300.84668120000003,306.2030948,422.18788409999996,412.6188422,299.8310251,274.0271126,24.199999999999996,996.65,59.81,322.9192301,10.290939300000002,0.035,0.001,133.3,67.4,73.0
2017-09-14 23:23:00-07:00,300.64042479999995,306.1405926,422.7222755000001,412.6032166,299.65601969999994,275.020893,24.109999999999996,996.6200000000001,59.665000000000006,322.9379807,10.3065648,0.034,0.001,128.5,67.4,74.0
2017-09-14 23:24:00-07:00,301.34982140000005,306.3593494,422.6816493,412.24070570000003,298.8309946,274.40524910000005,24.099999999999998,996.57,59.60100000000001,322.9286054,10.322190299999999,0.033,0.002,148.5,67.3,74.0
2017-09-14 23:25:00-07:00,300.9091830000001,306.2343455,423.6816796,413.01885419999996,300.2372875,276.5584398,24.179999999999996,996.6300000000001,59.714999999999996,322.9286054,10.319065199999999,0.032,0.002,143.3,67.2,74.0
2017-09-14 23:26:00-07:00,301.89983820000003,306.63748280000004,422.9941588,412.75009609999995,297.5840815,274.6146305,24.199999999999996,996.64,59.63199999999999,322.93173049999996,10.309689899999999,0.031,0.002,150.9,67.2,74.0
2017-09-14 23:27:00-07:00,300.84668120000003,306.24684590000004,422.8160282,412.90010070000005,299.7685231,276.49906300000004,24.199999999999996,996.5900000000001,59.50600000000001,322.9379807,10.309689899999999,0.031,0.002,160.1,67.1,75.0
2017-09-14 23:28:00-07:00,300.7685536999999,306.6062319,422.3035127,412.8344736,298.98412429999996,275.4834071000001,24.280000000000005,996.54,59.259,322.9411058,10.315940099999999,0.031,0.002,142.0,67.0,75.0
2017-09-14 23:29:00-07:00,300.19353600000005,306.3249732,421.5441144,412.7032198,298.49973439999997,275.317777,24.300000000000004,996.5800000000002,58.83399999999999,322.9379807,10.3284405,0.031,0.002,129.0,67.0,75.0
2017-09-14 23:30:00-07:00,301.3748223,306.45622720000006,423.4722984,412.7063448,299.1560045,275.6646628,24.259999999999998,996.5900000000001,58.915,322.94735590000005,10.344066,0.031,0.002,131.5,67.0,75.0
2017-09-14 23:31:00-07:00,300.5529222,306.215595,424.75671270000004,412.7625964,298.0122197,274.63338109999995,24.199999999999996,996.6300000000001,59.294,322.9254803,10.3378158,0.03,0.002,154.8,67.3,74.0
2017-09-14 23:32:00-07:00,301.2310679,306.2593463000001,423.2660422,412.5032136,298.41223180000003,275.97717220000004,24.159999999999997,996.5500000000002,59.333000000000006,322.92235519999997,10.3471911,0.03,0.002,147.1,67.2,74.0
2017-09-14 23:33:00-07:00,301.4435744,306.4187261,422.47539289999986,412.45321210000003,296.8403089,273.83960700000006,24.199999999999996,996.6100000000002,59.227,322.9129798999999,10.3471911,0.03,0.002,129.8,67.0,75.0
2017-09-14 23:34:00-07:00,301.17169110000003,306.39372549999996,422.2441358,412.8032227,298.549736,275.42090509999997,24.199999999999996,996.5600000000001,59.23199999999999,322.93798060000006,10.350316199999998,0.03,0.002,156.1,66.9,75.0
2017-09-14 23:35:00-07:00,300.85293149999995,306.1937193,423.01915930000007,412.59696650000006,297.4090762,273.2270883,24.199999999999996,996.5,59.19199999999999,322.9598562,10.353441299999998,0.03,0.002,175.6,66.9,75.0
2017-09-14 23:36:00-07:00,301.0841882000001,306.1843441,422.22538539999994,412.5157139,296.2465407000001,273.2927153,24.129999999999995,996.51,58.754999999999995,322.991107,10.3971927,0.03,0.002,137.2,66.9,75.0
2017-09-14 23:37:00-07:00,300.22791220000005,306.0062135,422.49414360000003,412.2375804,299.8935270999999,276.892825,24.099999999999998,996.51,58.548,322.9629814,10.434693800000002,0.03,0.002,136.5,66.9,75.0
2017-09-14 23:38:00-07:00,300.97793520000005,306.30622270000003,423.5410503,412.4344615,299.7716484,276.6365673,24.169999999999995,996.5199999999999,58.924,322.93485560000005,10.406567999999998,0.03,0.002,137.4,67.2,75.0
2017-09-14 23:39:00-07:00,300.29978939999995,305.85308390000006,422.6910245,412.66884369999997,297.7247108,275.1396466,24.179999999999996,996.5400000000002,59.154999999999994,322.9317305,10.406567999999998,0.031,0.002,145.9,67.1,74.0
2017-09-14 23:40:00-07:00,299.9654041,306.5531053,419.55967899999996,412.57509089999996,298.1684745,275.6802881,24.260000000000005,996.57,58.56699999999999,322.9379807,10.434693800000002,0.031,0.002,149.9,67.0,75.0
2017-09-14 23:41:00-07:00,300.0091555,306.2999725,420.084695,412.96885280000004,299.1216284,276.95845199999997,24.300000000000004,996.5800000000002,58.2,322.95985640000004,10.447194000000003,0.032,0.002,132.8,66.9,75.0
2017-09-14 23:42:00-07:00,300.36854150000005,306.69685970000006,420.0753197,412.82197329999997,298.06222110000004,274.6677573,24.300000000000004,996.5800000000002,58.05800000000001,322.9504811,10.478444300000003,0.032,0.002,132.7,66.9,75.0
2017-09-14 23:43:00-07:00,300.4654195,306.37184970000004,420.6222113,412.7719716,295.81840270000004,272.961455,24.300000000000004,996.5799999999999,58.113000000000014,322.9629814,10.490944700000004,0.032,0.002,118.1,67.0,75.0
2017-09-14 23:44:00-07:00,300.2060366,306.4031008,421.1066011000001,412.9094759999999,298.89349649999997,275.02401810000003,24.310000000000006,996.6400000000001,57.913,322.987982,10.481569400000003,0.031,0.002,116.7,67.0,75.0
2017-09-14 23:45:00-07:00,301.1654409,306.8968656,420.77534110000005,412.7625967000001,298.2122257,275.41465489999996,24.320000000000004,996.6000000000001,57.858000000000004,323.0004821,10.5128204,0.031,0.002,127.3,67.1,75.0
2017-09-14 23:46:00-07:00,301.19356660000005,306.2218452,422.4066409,412.87197480000003,296.3371684,272.90207829999997,24.300000000000004,996.6200000000001,58.26100000000001,322.997357,10.506570200000002,0.031,0.002,136.0,67.1,75.0
2017-09-14 23:47:00-07:00,301.29669490000003,306.7937375,421.53786410000004,412.7844723,300.13415949999995,277.6147222000001,24.340000000000003,996.6000000000001,58.039,323.01610739999995,10.487819600000002,0.031,0.002,153.2,67.0,75.0
2017-09-14 23:48:00-07:00,300.3997925,306.5281046,421.20035399999995,412.6938443,299.10912799999994,276.2396802,24.400000000000002,996.5400000000002,57.754,323.0317328,10.5128204,0.032,0.002,162.7,67.1,75.0
2017-09-14 23:49:00-07:00,299.9841546999999,306.5156041,420.96284670000006,412.98760340000007,297.94971769999995,275.1802729,24.400000000000002,996.5900000000001,57.65200000000001,323.0411080999999,10.5253208,0.033,0.002,153.1,66.9,75.0
2017-09-14 23:50:00-07:00,301.1466903,306.7999877,421.9191258999999,412.9126011,296.7590564,274.7146336,24.400000000000002,996.5800000000002,57.637000000000015,323.05673349999995,10.562821999999999,0.033,0.002,129.2,66.8,75.0
2017-09-14 23:51:00-07:00,300.39041710000004,306.3687247,421.03784909999996,412.7907225,297.4059512,275.6584125,24.43,996.55,57.660000000000004,323.0848594,10.562821999999999,0.034,0.002,121.5,66.8,76.0
2017-09-14 23:52:00-07:00,300.97481000000005,306.7999878,422.08475610000005,412.9376018,298.32160400000004,275.9865475,24.5,996.61,57.41799999999999,323.0754841,10.569072199999999,0.034,0.002,126.4,66.9,76.0
2017-09-14 23:53:00-07:00,300.80292970000005,306.54998020000005,422.09100629999995,412.6407177,299.26850799999994,276.9772027,24.5,996.51,57.376999999999995,323.08485939999997,10.5721973,0.035,0.002,131.6,66.8,76.0
2017-09-14 23:54:00-07:00,299.93727849999993,306.15621810000005,422.0378796,412.87822500000004,297.9840935,275.5490339,24.589999999999996,996.61,57.245999999999995,323.0911096,10.584697699999998,0.035,0.002,150.2,66.8,76.0
2017-09-14 23:55:00-07:00,300.8810571,306.5656056,422.7566515,412.675094,297.437202,275.8334176,24.589999999999996,996.5799999999999,57.28799999999999,323.10673510000004,10.5846977,0.034,0.002,162.2,66.8,76.0
2017-09-14 23:56:00-07:00,300.29666430000003,306.38434989999996,420.2628254,412.3938352,296.8309335,274.298996,24.56,996.5900000000001,57.038,323.10986020000007,10.619073800000002,0.034,0.002,134.9,66.8,76.0
2017-09-14 23:57:00-07:00,300.0497818,306.184344,421.3941099,412.48446309999997,296.79343240000003,274.25211939999997,24.509999999999998,996.55,57.076,323.1254857,10.644074600000001,0.034,0.002,122.5,66.9,76.0
2017-09-14 23:58:00-07:00,300.8716818,306.4906034,423.3160436,412.7125951,297.66533400000003,275.46465639999997,24.5,996.6200000000001,57.574,323.1723622,10.6159487,0.033,0.002,122.4,67.0,76.0
2017-09-14 23:59:00-07:00,300.1060334,305.86558419999994,422.01287890000003,412.10632649999997,298.8091188,276.9928281,24.5,996.61,57.404999999999994,323.1286108,10.622198900000003,0.033,0.002,157.4,67.0,76.0
2017-09-15 00:00:00-07:00,300.1747858,305.9124606,423.38167060000006,412.11882700000007,294.3871091,274.3614979,24.46,996.61,57.455000000000005,323.17236219999995,10.650324800000002,0.033,0.002,139.2,67.0,76.0
2017-09-15 00:01:00-07:00,300.0091556,305.6530778,423.22854079999996,412.22820540000004,295.9371563,274.398999,24.400000000000002,996.6200000000001,57.68900000000001,323.166112,10.650324800000002,0.033,0.002,136.5,66.9,75.0
2017-09-15 00:02:00-07:00,301.64983049999995,306.8187383,423.49104900000003,412.25945599999994,299.959154,277.6365979000001,24.410000000000004,996.61,57.738000000000014,323.15361160000003,10.628449100000001,0.033,0.002,144.9,66.9,75.0
2017-09-15 00:03:00-07:00,300.1341595,305.70932960000005,423.10041199999995,412.51258889999997,298.9309977,277.5053437,24.410000000000004,996.6300000000001,57.74400000000001,323.14111119999995,10.628449100000001,0.033,0.002,127.3,66.8,75.0
2017-09-15 00:04:00-07:00,300.5060457,305.9968382,422.30976290000007,412.2532059,296.4621724,274.91463969999995,24.400000000000002,996.6,57.730999999999995,323.12861080000005,10.628449100000001,0.033,0.002,109.0,66.9,75.0
