datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-no2,epa-o3
2017-09-18 00:41:00-07:00,296.0871608,298.65911429999994,427.00053099999997,416.5658375,298.9747490000001,243.7668143,23.5,999.45,44.128,325.43805669999995,71.70843860000001,0.005,0.027600000000000003
2017-09-18 00:42:00-07:00,295.1465073,297.97784359999997,427.1099093000001,416.5814631,299.5778924,244.93872490000004,23.5,999.4399999999999,44.205,325.4349316,71.68343780000001,0.005,0.0274
2017-09-18 00:43:00-07:00,295.26526079999996,298.0809719,427.200537,416.0064455,297.6309581,243.72306280000004,23.5,999.45,44.19500000000001,325.4005555,71.7240641,0.005,0.0272
2017-09-18 00:44:00-07:00,295.26838590000006,297.8653401,427.37554259999996,416.4002074,297.6684592,245.25435939999997,23.5,999.39,44.279,325.4193061,71.6959382,0.0051,0.0267
2017-09-18 00:45:00-07:00,295.7058992,298.4872343,426.99740599999996,416.24082770000007,297.42157660000004,243.5011811,23.5,999.45,44.251,325.40368060000003,71.71781390000001,0.0052,0.0261
2017-09-18 00:46:00-07:00,295.7652759,298.6653645,427.33179110000003,416.122074,297.7215857,245.66374729999998,23.5,999.4199999999998,44.211,325.40680569999995,71.6990633,0.0053,0.0258
2017-09-18 00:47:00-07:00,295.6152713999999,298.34347990000003,426.8442763000001,415.7720633,297.4903287000001,244.54496279999998,23.5,999.4100000000001,44.251000000000005,325.41930610000003,71.6928131,0.0054,0.026000000000000002
2017-09-18 00:48:00-07:00,295.3746392,298.3341044,428.2130679999999,416.61896420000005,297.23407069999996,248.70758999999998,23.5,999.4200000000001,44.274,325.4318065,71.72718920000001,0.0055,0.0256
2017-09-18 00:49:00-07:00,295.3996398,298.20285049999995,427.9974365,416.5408368,296.0090336,256.1421919,23.5,999.46,44.27300000000001,325.40368060000003,71.68343780000001,0.0056,0.0256
2017-09-18 00:50:00-07:00,295.5558947,297.9122165,428.475576,416.70334189999994,297.14969329999997,257.1640981,23.5,999.4399999999999,44.271,325.3880551,71.7240641,0.0056,0.0258
2017-09-18 00:51:00-07:00,295.2527603,298.41535710000005,427.84430679999997,416.7595934000001,296.9496873,257.1578479,23.490000000000002,999.3999999999999,44.31700000000001,325.3974304,71.689688,0.0056,0.0257
2017-09-18 00:52:00-07:00,295.24338509999995,297.85283979999997,428.5037019,416.75646829999994,296.27779159999994,257.5359843,23.43,999.46,44.296,325.3880550999999,71.6959382,0.005900000000000001,0.0235
2017-09-18 00:53:00-07:00,295.3652637,298.01846979999993,428.1974426999999,416.71584199999995,296.55905010000004,257.4047305,23.440000000000005,999.4399999999999,44.333000000000006,325.36617939999996,71.7303143,0.0071,0.0189
2017-09-18 00:54:00-07:00,295.2183842,297.51532940000004,428.8755883,417.0627278,299.3685112,258.6485185,23.400000000000002,999.43,44.359,325.35367899999994,71.68656289999998,0.0112,0.0106
2017-09-18 00:55:00-07:00,294.9996276,297.74971159999996,428.55370350000004,416.46895959999995,296.7590564,257.8359935,23.400000000000002,999.4099999999999,44.27500000000001,325.353679,71.72093900000002,0.0244,0.005
2017-09-18 00:56:00-07:00,295.2027589,298.0340952,429.2412243,416.61896429999996,296.66530350000005,257.0890959,23.400000000000002,999.4599999999998,44.275000000000006,325.32555310000004,71.7021884,0.0405,0.0065
2017-09-18 00:57:00-07:00,295.7309,298.4028565,429.09747,417.02835160000006,297.4778284,256.79221160000003,23.400000000000002,999.5,44.352000000000004,325.32555310000004,71.68343780000001,0.0157,0.0154
2017-09-18 00:58:00-07:00,295.2902616,298.2216011,428.5537034,416.80021970000007,299.08412730000003,258.79539780000005,23.400000000000002,999.4499999999998,44.283,325.30680249999995,71.71156370000001,0.0151,0.0178
2017-09-18 00:59:00-07:00,295.09963089999997,298.3122287,428.9380901999999,416.81897019999997,299.0310006,258.11100189999996,23.400000000000002,999.4799999999999,44.222,325.3036773999999,71.70218840000001,0.0155,0.0172
2017-09-18 01:00:00-07:00,295.56214480000006,298.20597539999994,428.93184,416.94084899999996,298.30285339999995,257.4391063,23.35,999.4599999999998,44.294999999999995,325.2849268,71.67093740000001,0.0145,0.02
2017-09-18 01:01:00-07:00,294.7433697999999,297.3809505,428.1849422,416.89397260000004,297.85909000000004,258.3578844,23.400000000000002,999.4799999999999,44.193,325.2755515,71.6990633,0.0133,0.0234
2017-09-18 01:02:00-07:00,295.371514,298.0903471,428.1568164,416.7689687999999,299.33413490000004,253.63586529999998,23.380000000000003,999.4399999999999,44.123000000000005,325.29430210000004,71.7146888,0.0121,0.023600000000000003
