datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-o3,epa-no2,epa-temperature
2017-09-13 04:33:00-07:00,301.5123262,296.4340463,432.7194555,421.9410018,305.84995879999997,267.3956603,21.800000000000004,988.95,78.929,322.87860379999995,9.4002868,0.035,0.003,68.2
2017-09-13 04:34:00-07:00,301.7310833,295.61839649999996,432.6538285,421.7316202999999,306.79686260000005,267.79567260000005,21.800000000000004,988.9399999999999,79.022,322.87860379999995,9.365910700000004,0.035,0.003,68.2
2017-09-13 04:35:00-07:00,301.7748343,296.11841189999996,432.61945260000005,421.9535021,306.69060939999997,267.62691730000006,21.800000000000004,988.9599999999998,79.05199999999999,322.85047790000004,9.350285200000002,0.035,0.003,68.2
2017-09-13 04:36:00-07:00,301.7404585,296.4965483,432.1069369,422.37539000000004,304.6811732,266.63001180000003,21.800000000000004,988.9699999999999,78.93499999999999,322.86297829999995,9.347160100000002,0.034,0.002,68.2
2017-09-13 04:37:00-07:00,301.7654592,296.50904869999994,431.89443029999995,422.1847589000001,305.7468307,267.24878079999996,21.830000000000005,988.9599999999998,78.879,322.8661034,9.347160100000002,0.034,0.002,68.2
2017-09-13 04:38:00-07:00,301.8373364,296.42467120000003,431.2194099,422.0753808999999,305.2874417,266.48313229999997,21.85,988.95,78.84400000000001,322.8661034,9.3409099,0.034,0.002,68.2
2017-09-13 04:39:00-07:00,301.6310801000001,296.5152988,432.010059,422.2597613,306.6656086,267.2956571,21.880000000000003,988.99,78.84,322.8504779,9.350285200000002,0.034,0.003,68.2
2017-09-13 04:40:00-07:00,301.5810786,296.22779010000005,432.22256550000003,422.04100470000003,305.56245,266.53625900000003,21.800000000000004,988.9799999999999,78.84200000000001,322.86922849999996,9.347160100000002,0.035,0.003,68.2
2017-09-13 04:41:00-07:00,301.3748222,295.88402979999995,431.2787867,421.7972471,305.6530777,267.061275,21.800000000000004,989.0200000000001,78.827,322.8754786999999,9.344035,0.037000000000000005,0.003,68.2
2017-09-13 04:42:00-07:00,301.2935696999999,296.1402874,432.275692,422.53789489999997,306.609357,266.7893917,21.87,989.0099999999999,78.89,322.8817289,9.375286,0.036000000000000004,0.003,68.2
2017-09-13 04:43:00-07:00,301.727958,296.7153049,431.5912961,422.4191411,307.1593736000001,267.6456679,21.880000000000003,988.9699999999999,78.80199999999999,322.9036046,9.353410300000002,0.032,0.003,68.2
2017-09-13 04:44:00-07:00,301.45294959999995,296.06841030000004,431.0756553,422.35663939999995,306.5218544,267.0831507,21.900000000000002,989.01,78.77799999999999,322.88797909999994,9.344035000000002,0.032,0.003,68.2
2017-09-13 04:45:00-07:00,301.3310708,296.32154299999996,431.2256601,421.7597460999999,306.9343669,267.4237861,21.900000000000002,989.0600000000001,78.786,322.90047949999996,9.3534103,0.032,0.003,68.2
2017-09-13 04:46:00-07:00,301.143565,296.45279689999995,430.9912778000001,422.30351269999994,306.2655965,266.8456435,21.900000000000002,989.0800000000002,78.71199999999999,322.8911042,9.356535400000002,0.03,0.004,68.2
2017-09-13 04:47:00-07:00,301.0060611,296.07153550000004,430.53501399999993,422.1941342,305.88120960000003,266.3581287,21.900000000000002,989.0799999999999,78.66500000000002,322.9067296999999,9.347160100000002,0.032,0.005,68.2
2017-09-13 04:48:00-07:00,301.4060732,296.3434189,430.0662496,422.2378857,305.54057429999995,267.32065789999996,21.900000000000002,989.0799999999999,78.587,322.88797909999994,9.397161700000002,0.034,0.005,68.2
2017-09-13 04:49:00-07:00,301.3404462,296.2934173,430.9850276,422.26601150000005,305.85620890000007,267.320658,21.900000000000002,989.0800000000002,78.651,322.8817289,9.381536200000003,0.035,0.005,68.2
2017-09-13 04:50:00-07:00,301.1498154,296.3934202,429.81624200000005,422.15663319999993,307.4093813,268.3394392,21.900000000000002,989.07,78.647,322.90047949999996,9.378411100000001,0.035,0.004,68.2
